"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          55, 2.05208846e+00, 1.08868072e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.17482182e+00, 9.42882295e-01, 2.12303221e+00, 0.00000000e+00, 1.88493139e+00, 4.00000000e+00, 0.00000000e+00, -2.11659987e+00, 3.73226531e-01, 3.70071431e-01, 3.33900740e+00, 0.00000000e+00, 9.0000000000, 2.4143912553, 0.1445771644
          56, 2.03487775e+00, 1.06096368e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.15959767e+00, 9.16433328e-01, 2.10392998e+00, 0.00000000e+00, 1.91795232e+00, 4.00000000e+00, 0.00000000e+00, -2.11663675e+00, 3.72992805e-01, 3.72516187e-01, 3.33906123e+00, 0.00000000e+00, 9.0000000000, 2.4092716201, 0.1464445576
          57, 2.01814249e+00, 1.03378882e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14478019e+00, 8.90492056e-01, 2.08533986e+00, 0.00000000e+00, 1.95218061e+00, 4.00000000e+00, 0.00000000e+00, -2.11726990e+00, 3.73580700e-01, 3.75553232e-01, 3.33849688e+00, 0.00000000e+00, 9.0000000000, 2.4093739229, 0.1488990372
          58, 2.00184609e+00, 1.00713100e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13034072e+00, 8.65035952e-01, 2.06722360e+00, 0.00000000e+00, 1.98767201e+00, 4.00000000e+00, 0.00000000e+00, -2.11844223e+00, 3.74932973e-01, 3.79092848e-01, 3.33737055e+00, 0.00000000e+00, 9.0000000000, 2.4111308365, 0.1510822183
          59, 1.98595333e+00, 9.80965419e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11624997e+00, 8.40042735e-01, 2.04954434e+00, 0.00000000e+00, 2.02448863e+00, 4.00000000e+00, 0.00000000e+00, -2.12009256e+00, 3.76973835e-01, 3.83037430e-01, 3.33574236e+00, 0.00000000e+00, 9.0000000000, 2.4143873453, 0.1529463519
          60, 1.97043069e+00, 9.55267920e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.10247828e+00, 8.15490639e-01, 2.03226694e+00, 0.00000000e+00, 2.06269953e+00, 4.00000000e+00, 0.00000000e+00, -2.12215993e+00, 3.79610572e-01, 3.87287515e-01, 3.33367204e+00, 0.00000000e+00, 9.0000000000, 2.4189790529, 0.1548928329
          61, 1.95524652e+00, 9.30015171e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08899570e+00, 7.91358598e-01, 2.01535821e+00, 0.00000000e+00, 2.10238131e+00, 4.00000000e+00, 0.00000000e+00, -2.12458626e+00, 3.82741005e-01, 3.91744869e-01, 3.33121613e+00, 0.00000000e+00, 9.0000000000, 2.4247434408, 0.1568570229
          62, 1.94037124e+00, 9.05184753e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07577215e+00, 7.67626313e-01, 1.99878709e+00, 0.00000000e+00, 2.14361900e+00, 4.00000000e+00, 0.00000000e+00, -2.12731894e+00, 3.86253979e-01, 3.96315342e-01, 3.32842534e+00, 0.00000000e+00, 9.0000000000, 2.4315262401, 0.1589177983
          63, 1.92577741e+00, 8.80755171e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06277744e+00, 7.44274255e-01, 1.98252468e+00, 0.00000000e+00, 2.18650707e+00, 4.00000000e+00, 0.00000000e+00, -2.13031308e+00, 3.90033383e-01, 4.00910332e-01, 3.32534213e+00, 0.00000000e+00, 9.0000000000, 2.4391881316, 0.1609855090
          64, 1.91143982e+00, 8.56705792e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04998143e+00, 7.21283598e-01, 1.96654442e+00, 0.00000000e+00, 2.23115081e+00, 4.00000000e+00, 0.00000000e+00, -2.13353340e+00, 3.93964346e-01, 4.05447756e-01, 3.32199890e+00, 0.00000000e+00, 9.0000000000, 2.4476108357, 0.1629237944
